id,title,company_name,location_name,salary_min,salary_max,date_posted,country,redirect_url,seniority,extracted_at
5709940831,Data Engineer,Tata Consultancy Services,"Londrina, Paraná",0.0,0.0,2026-04-24,BR,https://www.adzuna.com.br/land/ad/5709940831?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=D76457E0D61CFFDA6250832D4479F857B8C105AA,Mid-Level,2026-05-10T18:08:22.695273
5712809451,Data Engineer,Avenue Code,Brasil,0.0,0.0,2026-04-28,BR,https://www.adzuna.com.br/land/ad/5712809451?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=CE599502E5AD40861942975A08EFD21DDFF6CB86,Mid-Level,2026-05-10T18:08:22.695273
5724357256,Data Engineer,PDSSOFT INC.,Brasil,0.0,0.0,2026-05-09,BR,https://www.adzuna.com.br/land/ad/5724357256?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=B77ED281B4DA2975F3906DB2F67589401E7B1A5A,Mid-Level,2026-05-10T18:08:22.695273
5704536482,Senior Data Engineer,"Pyramid Consulting, Inc",Brasil,0.0,0.0,2026-04-19,BR,https://www.adzuna.com.br/land/ad/5704536482?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=732D6EB0B816B4DD714ECE772949F1FA55C47895,Senior,2026-05-10T18:08:22.695273
5702713073,GCP Data Engineer,Ampstek,Brasil,0.0,0.0,2026-04-17,BR,https://www.adzuna.com.br/land/ad/5702713073?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=C70D7272FA34E245F902BDF2D5F9F1C4B945B9A5,Mid-Level,2026-05-10T18:08:22.695273
5703683313,Senior Data Engineer,LTM,Brasil,0.0,0.0,2026-04-18,BR,https://www.adzuna.com.br/land/ad/5703683313?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=E09D144932A01BB07BD2BC40AA5EF194449747AD,Senior,2026-05-10T18:08:22.695273
5717983864,Senior Data Engineer,"LanceSoft, Inc.",Brasil,0.0,0.0,2026-05-03,BR,https://www.adzuna.com.br/land/ad/5717983864?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=E319FDFADA504D881833016D8C5994D0A2A458D1,Senior,2026-05-10T18:08:22.695273
5709939273,Senior Data Engineer,Pride Global,Brasil,0.0,0.0,2026-04-24,BR,https://www.adzuna.com.br/land/ad/5709939273?se=oPjpdLRM8RGnMap5hKkm1g&utm_medium=api&utm_source=9fef4eac&v=B01F51D0A47FA81E9EB60D904D6FB87CD39BA6A7,Senior,2026-05-10T18:08:22.695273
5716031427,Junior Data Engineer,Newto Training,UK,25000.0,78000.0,2026-05-01,GB,https://www.adzuna.co.uk/jobs/land/ad/5716031427?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=996AFCFB5BEFAF36F957FA68FA6DC51086D8F007,Junior,2026-05-10T18:08:22.695273
5716031404,Trainee Data Engineer,Newto Training,UK,25000.0,78000.0,2026-05-01,GB,https://www.adzuna.co.uk/jobs/land/ad/5716031404?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=88D39A9E6292666DD9BE402529A5DFDF3CAC6234,Mid-Level,2026-05-10T18:08:22.695273
5720673056,Data Engineer,Quorum Network Resources,"Edinburgh, Scotland",45609.92,45609.92,2026-05-06,GB,https://www.adzuna.co.uk/jobs/details/5720673056?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5719610063,Data Engineer,Engineius,"Birmingham, West Midlands",71865.35,71865.35,2026-05-05,GB,https://www.adzuna.co.uk/jobs/details/5719610063?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5716031414,Data Engineer - no experience necessary,Newto Training,UK,25000.0,78000.0,2026-05-01,GB,https://www.adzuna.co.uk/jobs/land/ad/5716031414?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=A1EA46C9EE5E66875CC08EA8879294A02C05C0AE,Mid-Level,2026-05-10T18:08:22.695273
5714556332,Data Engineer,Elevation Recruitment Group,"Sheffield, South Yorkshire",62225.96,62225.96,2026-04-30,GB,https://www.adzuna.co.uk/jobs/land/ad/5714556332?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=341338E62333AB3D7758ACF38F4DC65C9EC15141,Mid-Level,2026-05-10T18:08:22.695273
5718469077,Data Engineer,Noir,"Newcastle Upon Tyne, Tyne & Wear",45000.0,80000.0,2026-05-04,GB,https://www.adzuna.co.uk/jobs/land/ad/5718469077?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=CAD01E675B365A495BFE4F01C7B59A2FAD7A9BA4,Mid-Level,2026-05-10T18:08:22.695273
5702485116,Data Engineer,Harnham - Data & Analytics Recruitment,"London, UK",70000.0,90000.0,2026-04-17,GB,https://www.adzuna.co.uk/jobs/land/ad/5702485116?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=01152D16C497350E79D13C47A84A92EF418845E7,Mid-Level,2026-05-10T18:08:22.695273
5699107989,Data Engineer,True North Group,"London, UK",45000.0,45000.0,2026-04-14,GB,https://www.adzuna.co.uk/jobs/land/ad/5699107989?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=760646FAA2ED1D1F778E55B8E4B7EECEDED6CB46,Mid-Level,2026-05-10T18:08:22.695273
5700241215,Data Engineer,Positive Employment,"Brentwood, Essex",61505.0,61505.0,2026-04-15,GB,https://www.adzuna.co.uk/jobs/land/ad/5700241215?se=agZIdrRM8RGHmK5pFuyV-Q&utm_medium=api&utm_source=9fef4eac&v=1CD1BB00F5206DA6E339856F04F3B342C0A49CCE,Mid-Level,2026-05-10T18:08:22.695273
5724236369,Lead Data Engineer/Data Engineer,State Farm Mutual Automobile Insurance Company,"Eastland Commons, McLean County",97000.0,160000.0,2026-05-09,US,https://www.adzuna.com/land/ad/5724236369?se=eAShdbRM8RGHY9bA3YfIxQ&utm_medium=api&utm_source=9fef4eac&v=CC074AD0E7439710A30F28EE64726C4FDD2E3157,Senior,2026-05-10T18:08:22.695273
5721704754,Data Engineering Solutions Architect,Jobot,"Chicago, Cook County",117946.92,117946.92,2026-05-07,US,https://www.adzuna.com/details/5721704754?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721702435,Data Engineering Solutions Architect,Jobot,"Austin, Travis County",119356.81,119356.81,2026-05-07,US,https://www.adzuna.com/details/5721702435?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721702452,Data Engineering Solutions Architect,Jobot,"San Diego, San Diego County",129532.68,129532.68,2026-05-07,US,https://www.adzuna.com/details/5721702452?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721710478,Solutions Architect - (Data Engineering),Jobot,"Phoenix, Maricopa County",158695.86,158695.86,2026-05-07,US,https://www.adzuna.com/details/5721710478?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721710447,Solutions Architect - (Data Engineering),Jobot,"Portland, Multnomah County",165068.58,165068.58,2026-05-07,US,https://www.adzuna.com/details/5721710447?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721706094,Solutions Architect - (Data Engineering),Jobot,"Minneapolis, Hennepin County",177845.03,177845.03,2026-05-07,US,https://www.adzuna.com/details/5721706094?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721703755,Solutions Architect - (Data Engineering),Jobot,"Los Angeles, Los Angeles County",179181.61,179181.61,2026-05-07,US,https://www.adzuna.com/details/5721703755?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721706684,Solutions Architect - (Data Engineering),Jobot,"Seattle, King County",180867.55,180867.55,2026-05-07,US,https://www.adzuna.com/details/5721706684?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
5721709149,Solutions Architect - (Data Engineering),Jobot,"Sandy Springs, Fulton County",167835.05,167835.05,2026-05-07,US,https://www.adzuna.com/details/5721709149?utm_medium=api&utm_source=9fef4eac,Mid-Level,2026-05-10T18:08:22.695273
