id,title,company_name,location_name,salary_min,salary_max,date_posted,country,redirect_url,seniority,extracted_at
5639223712,Data Engineer & Data Modeller,Baumit GmbH,"Wiener Neustadt, Niederösterreich",0.0,0.0,2026-02-21T05:12:14Z,AT,https://www.adzuna.at/land/ad/5639223712?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=881741BA2BEF053C5FD3BCB8878E526C9BE72869,Mid-Level,2026-02-25T12:26:19.809164
5632687653,Data Engineer:in (all genders),Energie AG Oberösterreich,"Linz, Oberösterreich",0.0,0.0,2026-02-17T04:31:44Z,AT,https://www.adzuna.at/land/ad/5632687653?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=49AEF8A17A1E09B97E8B430FE5BE87F04719DCEF,Mid-Level,2026-02-25T12:26:19.809164
5640846849,Node.js Data Engineer (w/m/d),talentbird GmbH,"Wien, Österreich",0.0,0.0,2026-02-22T05:09:39Z,AT,https://www.adzuna.at/land/ad/5640846849?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=1B1CA424E4FF875FC69E7ACD24ACE3833C6F9399,Mid-Level,2026-02-25T12:26:19.809164
5640847725,Data Engineer - Focus Apache Flink (m/f/x),ADMIRAL Technologies,"Wien, Österreich",0.0,0.0,2026-02-22T05:10:03Z,AT,https://www.adzuna.at/land/ad/5640847725?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=D56BE95F8032C33B1AFC68E3629B41B9A6D2DCE6,Mid-Level,2026-02-25T12:26:19.809164
5544312673,Data Engineer:in (all genders),Energie AG Oberösterreich,"Linz, Oberösterreich",0.0,0.0,2025-12-16T18:36:37Z,AT,https://www.adzuna.at/land/ad/5544312673?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=76A295D455304DE49908FC593872A2AD04EB3122,Mid-Level,2026-02-25T12:26:19.809164
5593534647,Data Engineer & Data Modeller (m/w/d),Baumit GmbH,Österreich,0.0,0.0,2026-01-21T04:49:59Z,AT,https://www.adzuna.at/land/ad/5593534647?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=0C49FF6A2C2814B3BA844BFD97CB2032EAF9DA34,Mid-Level,2026-02-25T12:26:19.809164
5564607250,Senior Data Engineer,Red Bull,"Elsbethen, Salzburg-Umgebung",0.0,0.0,2026-01-02T16:26:20Z,AT,https://www.adzuna.at/land/ad/5564607250?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=4DC9EB7572040486D9DCE7B717CEA8CC67C4D580,Senior,2026-02-25T12:26:19.809164
5637939961,Energy Data Engineer (w/m/d),Raiffeisen Niederösterreich-Wien,"Stegersbach, Güssing",0.0,0.0,2026-02-20T15:59:33Z,AT,https://www.adzuna.at/land/ad/5637939961?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=260760DB6A720EE7C5B1A437D24D9F2E9B7CEF4F,Mid-Level,2026-02-25T12:26:19.809164
5597244900,Data Engineer (w/m/d),KERN engineering careers GmbH,"Graz, Steiermark",0.0,0.0,2026-01-23T17:01:59Z,AT,https://www.adzuna.at/land/ad/5597244900?se=fnPyxkUS8RGnsNt1ZWb1QQ&utm_medium=api&utm_source=9fef4eac&v=2612B48FF5C90E5839CC05261F569725C1C8ED5E,Mid-Level,2026-02-25T12:26:19.809164
5628203768,Data Engineer,Insight Global,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-13T16:03:36Z,BR,https://www.adzuna.com.br/land/ad/5628203768?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=E1186F02634E5130C3AB4EBB291D449E63612368,Mid-Level,2026-02-25T12:26:19.809164
5632687257,Data Engineer,RED Global,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-17T00:29:45Z,BR,https://www.adzuna.com.br/land/ad/5632687257?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=68C8151B6A967C87C768F274B641C284269B182F,Mid-Level,2026-02-25T12:26:19.809164
5636574429,Data Engineer,Presight,"Rio de Janeiro, Estado do Rio de Janeiro",0.0,0.0,2026-02-19T17:21:55Z,BR,https://www.adzuna.com.br/land/ad/5636574429?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=3CC740FF26BB2F67D51BBA36356683311CAEEB0D,Mid-Level,2026-02-25T12:26:19.809164
5595328354,Data Engineer,Jusfy,Brasil,0.0,0.0,2026-01-22T08:17:58Z,BR,https://www.adzuna.com.br/land/ad/5595328354?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=144AEC17BFC168876612DC77B4BE13D5943334AF,Mid-Level,2026-02-25T12:26:19.809164
5614424121,Data Engineer,RE Partners,Brasil,0.0,0.0,2026-02-04T16:45:46Z,BR,https://www.adzuna.com.br/land/ad/5614424121?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=3879FF7AE246ECEA8DC499A9FF574B41A907E381,Mid-Level,2026-02-25T12:26:19.809164
5632687404,Data Engineer,AVM Consulting Inc,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-17T00:30:25Z,BR,https://www.adzuna.com.br/land/ad/5632687404?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=F00AE60B246FE53EB342C718D81A7C0D0F8AB32E,Mid-Level,2026-02-25T12:26:19.809164
5638785443,Data Engineer,Tata Consultancy Services,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-20T17:26:37Z,BR,https://www.adzuna.com.br/land/ad/5638785443?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=6F47E2016326F39DF5F01182AAD969F8D70969F9,Mid-Level,2026-02-25T12:26:19.809164
5516119911,Data Engineer,To Do Green,"São Paulo, Estado de São Paulo",0.0,0.0,2025-11-27T12:56:56Z,BR,https://www.adzuna.com.br/land/ad/5516119911?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=C08C2E93497CEF7F486AA98FB79AC18BDF9394DD,Mid-Level,2026-02-25T12:26:19.809164
5608593344,Junior Data Engineer,Amaris Consulting,Brasil,0.0,0.0,2026-02-01T08:33:34Z,BR,https://www.adzuna.com.br/land/ad/5608593344?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=651C08942708610698896BE2A4E6693063BFCA10,Junior,2026-02-25T12:26:19.809164
5636573092,Data Engineer - Remote,INDI Staffing Services,"Guarulhos, Estado de São Paulo",0.0,0.0,2026-02-19T17:21:31Z,BR,https://www.adzuna.com.br/land/ad/5636573092?se=_qmfyJ8R8RGxQNU7DDfBzg&utm_medium=api&utm_source=9fef4eac&v=1B68EC184576AC9629A7D83B4109E447D322EFC8,Mid-Level,2026-02-25T12:26:19.809164
5628203768,Data Engineer,Insight Global,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-13T16:03:36Z,BR,https://www.adzuna.com.br/land/ad/5628203768?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=E1186F02634E5130C3AB4EBB291D449E63612368,Mid-Level,2026-02-25T12:26:19.809164
5632687257,Data Engineer,RED Global,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-17T00:29:45Z,BR,https://www.adzuna.com.br/land/ad/5632687257?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=68C8151B6A967C87C768F274B641C284269B182F,Mid-Level,2026-02-25T12:26:19.809164
5636574429,Data Engineer,Presight,"Rio de Janeiro, Estado do Rio de Janeiro",0.0,0.0,2026-02-19T17:21:55Z,BR,https://www.adzuna.com.br/land/ad/5636574429?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=3CC740FF26BB2F67D51BBA36356683311CAEEB0D,Mid-Level,2026-02-25T12:26:19.809164
5595328354,Data Engineer,Jusfy,Brasil,0.0,0.0,2026-01-22T08:17:58Z,BR,https://www.adzuna.com.br/land/ad/5595328354?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=144AEC17BFC168876612DC77B4BE13D5943334AF,Mid-Level,2026-02-25T12:26:19.809164
5614424121,Data Engineer,RE Partners,Brasil,0.0,0.0,2026-02-04T16:45:46Z,BR,https://www.adzuna.com.br/land/ad/5614424121?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=3879FF7AE246ECEA8DC499A9FF574B41A907E381,Mid-Level,2026-02-25T12:26:19.809164
5632687404,Data Engineer,AVM Consulting Inc,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-17T00:30:25Z,BR,https://www.adzuna.com.br/land/ad/5632687404?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=F00AE60B246FE53EB342C718D81A7C0D0F8AB32E,Mid-Level,2026-02-25T12:26:19.809164
5516119911,Data Engineer,To Do Green,"São Paulo, Estado de São Paulo",0.0,0.0,2025-11-27T12:56:56Z,BR,https://www.adzuna.com.br/land/ad/5516119911?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=C08C2E93497CEF7F486AA98FB79AC18BDF9394DD,Mid-Level,2026-02-25T12:26:19.809164
5608593344,Junior Data Engineer,Amaris Consulting,Brasil,0.0,0.0,2026-02-01T08:33:34Z,BR,https://www.adzuna.com.br/land/ad/5608593344?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=651C08942708610698896BE2A4E6693063BFCA10,Junior,2026-02-25T12:26:19.809164
5620452356,Senior Data Engineer,Amaris Consulting,"São Paulo, Estado de São Paulo",0.0,0.0,2026-02-08T09:30:00Z,BR,https://www.adzuna.com.br/land/ad/5620452356?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=D4CCF2638DB6D8DE7CE7F7CDAC8D810C4339162F,Senior,2026-02-25T12:26:19.809164
5632687259,Principal Data Engineer,Prosigliere,Brasil,0.0,0.0,2026-02-17T00:29:45Z,BR,https://www.adzuna.com.br/land/ad/5632687259?se=jIGcxEUS8RGoRIEUU6IosQ&utm_medium=api&utm_source=9fef4eac&v=536CE3138EB82A7E0D5C89E7C1781530492DA135,Senior,2026-02-25T12:26:19.809164
5635640215,Data Engineer,Ocho,"Belfast, Northern Ireland",55000.0,55000.0,2026-02-19T03:31:16Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5635640215?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=72014E41849C84AA111E2D802E25CF7755A06ECE,Mid-Level,2026-02-25T12:26:19.809164
5643597724,Data Engineer,Anson Mccade,"Manchester, Greater Manchester",90000.0,90000.0,2026-02-24T11:44:47Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5643597724?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=0D5C8B55C29C0DB5FB74D4EBEA856E996C14CF23,Mid-Level,2026-02-25T12:26:19.809164
5586665461,Data Engineer,NEEV LIMITED,"Bournemouth, Dorset",49630.12,49630.12,2026-01-15T19:24:29Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5586665461?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=E2A76BC017A90DD81AD72025D98E251B95E81C9D,Mid-Level,2026-02-25T12:26:19.809164
5618511499,Data Engineer,Adepta Partners Limited,"Northern Ireland, UK",60000.0,60000.0,2026-02-07T03:18:21Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5618511499?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=C1913DA5F7A964A6873A956A0BD778B595C87ABA,Mid-Level,2026-02-25T12:26:19.809164
5616752652,Data Engineer,Hayward Hawk,"Northern Ireland, UK",72084.45,72084.45,2026-02-06T03:17:12Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5616752652?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=264E7243047785AA9AC59F7DB490323B0A4295DF,Mid-Level,2026-02-25T12:26:19.809164
5629024141,Data Engineer,Version 1,"Belfast, Northern Ireland",50332.03,50332.03,2026-02-14T03:19:52Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5629024141?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=D5028A05295B781D3D3CD339E751DED74651F632,Mid-Level,2026-02-25T12:26:19.809164
5617119768,Data Engineer,Birchwell Associates Ltd,"Wallingford, Oxfordshire",50000.0,50000.0,2026-02-06T09:29:48Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5617119768?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=2DA7F9222FC258E85F06120BEEA9EA8C4C372116,Mid-Level,2026-02-25T12:26:19.809164
5626086460,SAS Data Engineer,Deerfoot Recruitment Solutions,"Town Centre, Telford",70000.0,70000.0,2026-02-12T12:44:22Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5626086460?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=30B35E1F418228DB59374E267CD0D0B0FF170EA3,Mid-Level,2026-02-25T12:26:19.809164
5643647906,Senior Data Engineer,VIQU IT Recruitment,"Bradshaw, Bolton",65000.0,65000.0,2026-02-24T14:17:56Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5643647906?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=19992DC56851FA1E911356EED5428182C2C6B445,Senior,2026-02-25T12:26:19.809164
5643432857,Lead Data Engineer,Vallum Associates Limited,"Rainstorth, Ecclesfield",60289.5,60289.5,2026-02-24T10:12:45Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5643432857?se=Lo55y58R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=25BFBC5F39DFE5C339AB03CC973416AA4623FD9F,Senior,2026-02-25T12:26:19.809164
5635640215,Data Engineer,Ocho,"Belfast, Northern Ireland",55000.0,55000.0,2026-02-19T03:31:16Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5635640215?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=72014E41849C84AA111E2D802E25CF7755A06ECE,Mid-Level,2026-02-25T12:26:19.809164
5586665461,Data Engineer,NEEV LIMITED,"Bournemouth, Dorset",49630.12,49630.12,2026-01-15T19:24:29Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5586665461?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=E2A76BC017A90DD81AD72025D98E251B95E81C9D,Mid-Level,2026-02-25T12:26:19.809164
5618511499,Data Engineer,Adepta Partners Limited,"Northern Ireland, UK",60000.0,60000.0,2026-02-07T03:18:21Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5618511499?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=C1913DA5F7A964A6873A956A0BD778B595C87ABA,Mid-Level,2026-02-25T12:26:19.809164
5644484423,Data Engineer,Hayward Hawk,"Northern Ireland, UK",63639.79,63639.79,2026-02-25T04:17:59Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5644484423?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=1DDA2936B1ADC95DEA8F4CD72A89EDC1590099A7,Mid-Level,2026-02-25T12:26:19.809164
5616752652,Data Engineer,Hayward Hawk,"Northern Ireland, UK",72084.45,72084.45,2026-02-06T03:17:12Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5616752652?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=264E7243047785AA9AC59F7DB490323B0A4295DF,Mid-Level,2026-02-25T12:26:19.809164
5629024141,Data Engineer,Version 1,"Belfast, Northern Ireland",50332.03,50332.03,2026-02-14T03:19:52Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5629024141?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=D5028A05295B781D3D3CD339E751DED74651F632,Mid-Level,2026-02-25T12:26:19.809164
5626086460,SAS Data Engineer,Deerfoot Recruitment Solutions,"Town Centre, Telford",70000.0,70000.0,2026-02-12T12:44:22Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5626086460?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=30B35E1F418228DB59374E267CD0D0B0FF170EA3,Mid-Level,2026-02-25T12:26:19.809164
5643647906,Senior Data Engineer,VIQU IT Recruitment,"Bradshaw, Bolton",65000.0,65000.0,2026-02-24T14:17:56Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5643647906?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=19992DC56851FA1E911356EED5428182C2C6B445,Senior,2026-02-25T12:26:19.809164
5604836793,GCP Data Engineer,Lime Street Recruitment Limited,"London, UK",54900.65,54900.65,2026-01-29T17:29:21Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5604836793?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=EDCCDFA3D4D9F0026E5F678C7F8CFA2CBAD48FD1,Mid-Level,2026-02-25T12:26:19.809164
5638786446,Data Engineer,Harnham - Data & Analytics Recruitment,"Birmingham, West Midlands",45000.0,50000.0,2026-02-20T20:26:44Z,GB,https://www.adzuna.co.uk/jobs/land/ad/5638786446?se=lPJixkUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=A28986A41132FA34D7AE3AE17CAABF1C69F60929,Mid-Level,2026-02-25T12:26:19.809164
5643547043,Data Engineer,"Eigen X, LLC","King of Prussia, Montgomery County",148898.8,148898.8,2026-02-24T06:12:36Z,US,https://www.adzuna.com/land/ad/5643547043?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=0BC9DF349EECABD2B9D0BB673CC4F9518B3857BA,Mid-Level,2026-02-25T12:26:19.809164
5643546717,Sr. Data Engineer,PSA Ventures,"Mentor, Lake County",101039.11,101039.11,2026-02-24T06:12:35Z,US,https://www.adzuna.com/land/ad/5643546717?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=9CB31C951AA5595A384C472B218C73A321CF3141,Senior,2026-02-25T12:26:19.809164
5629422930,Data Engineer,Insight Global,"McLean, Pierce County",83200.0,99840.0,2026-02-14T04:25:48Z,US,https://www.adzuna.com/land/ad/5629422930?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=7C68B1BB1AA1426EC51B0C06083C38C3190D964C,Mid-Level,2026-02-25T12:26:19.809164
5639622998,Senior Data Engineer,CyberCoders,"Austin, Lonoke County",136344.34,136344.34,2026-02-21T04:39:06Z,US,https://www.adzuna.com/land/ad/5639622998?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=35F6AEAF766A8ABD705DB76BE4D6C34334D170E4,Senior,2026-02-25T12:26:19.809164
5639597606,Staff Data Engineer,CyberCoders,"Austin, Lonoke County",127298.45,127298.45,2026-02-21T04:09:08Z,US,https://www.adzuna.com/land/ad/5639597606?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=C739D181BA06F758070A836F54F3972E13F80563,Senior,2026-02-25T12:26:19.809164
5641763728,Senior Data Engineer,CyberCoders,"Fairfield, Fairfield County",179489.47,179489.47,2026-02-22T19:10:40Z,US,https://www.adzuna.com/land/ad/5641763728?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=1FF98183F5AC8A963A34CC9E0CCC7CE742A0D491,Senior,2026-02-25T12:26:19.809164
5641781854,Senior Data Engineer,CyberCoders,"New York City, New York",168666.2,168666.2,2026-02-22T19:24:49Z,US,https://www.adzuna.com/land/ad/5641781854?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=A392904FF38050F93B38C59BB81F32978B4F6B7E,Senior,2026-02-25T12:26:19.809164
5641770840,Senior Data Engineer,CyberCoders,"New Haven, New Haven County",171343.89,171343.89,2026-02-22T19:14:48Z,US,https://www.adzuna.com/land/ad/5641770840?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=1684A5B267D2F59A6168ED193D862358B41CA96E,Senior,2026-02-25T12:26:19.809164
5641798579,Senior Data Engineer,CyberCoders,"Andover, Tolland County",170640.08,170640.08,2026-02-22T19:38:11Z,US,https://www.adzuna.com/land/ad/5641798579?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=86A47DDC715EA4789A9CDC6EB748209E5F688E6F,Senior,2026-02-25T12:26:19.809164
5641797628,Senior Data Engineer,CyberCoders,"Los Angeles, Los Angeles County",162779.47,162779.47,2026-02-22T19:37:41Z,US,https://www.adzuna.com/land/ad/5641797628?se=po8fyp8R8RGGsLPSuKXhcg&utm_medium=api&utm_source=9fef4eac&v=7C81EFEC8621A4916DFDAA558B2CB8742A2409EB,Senior,2026-02-25T12:26:19.809164
5644650961,Data Engineer,"Eigen X, LLC","King of Prussia, Montgomery County",148898.8,148898.8,2026-02-25T03:44:44Z,US,https://www.adzuna.com/land/ad/5644650961?se=5k44xUUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=5C7F188579A705427A4BA70CC6C62F3051FD3C5A,Mid-Level,2026-02-25T12:26:19.809164
5627116673,Data Engineer,Jobot,"Saint Petersburg, Pinellas County",112618.74,112618.74,2026-02-12T21:40:24Z,US,https://www.adzuna.com/land/ad/5627116673?se=5k44xUUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=7C077A7A3F23F5513C0E2F5B812A76EA0EAB1B83,Mid-Level,2026-02-25T12:26:19.809164
5632075767,Data Engineer,Jobot,"Saint Petersburg, Pinellas County",112618.74,112618.74,2026-02-16T13:14:44Z,US,https://www.adzuna.com/land/ad/5632075767?se=5k44xUUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=48B35801582957AD37239EB61008FA6D1FB389BF,Mid-Level,2026-02-25T12:26:19.809164
5634169572,Data Engineer,Insight Global,"McLean, Pierce County",83200.0,104000.0,2026-02-18T01:03:30Z,US,https://www.adzuna.com/land/ad/5634169572?se=5k44xUUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=C6EEBE8809C34349E742F2B35251DF0183A8D1BB,Mid-Level,2026-02-25T12:26:19.809164
5643254018,Data Engineer,Axelon Services Corporation,"Bentonville, Benton County",104163.76,104163.76,2026-02-24T01:32:21Z,US,https://www.adzuna.com/land/ad/5643254018?se=5k44xUUS8RGnTsbhmiID6w&utm_medium=api&utm_source=9fef4eac&v=0A8771CDB103ED3E25E42F44782C301BA7BA3F7C,Mid-Level,2026-02-25T12:26:19.809164
